Raw file	Experiment	Fraction	Enzyme	Enzyme mode	Enzyme first search	Enzyme mode first search	Use enzyme first search	Variable modifications	Multi modifications	Variable modifications first search	Use variable modifications first search	Requantify	Multiplicity	Max. missed cleavages	Labels0	LC-MS run type	Time-dependent recalibration	MS	MS/MS	MS3	MS/MS Submitted	MS/MS Submitted (SIL)	MS/MS Submitted (ISO)	MS/MS Submitted (PEAK)	MS/MS Identified	MS/MS Identified (SIL)	MS/MS Identified (ISO)	MS/MS Identified (PEAK)	MS/MS Identified [%]	MS/MS Identified (SIL) [%]	MS/MS Identified (ISO) [%]	MS/MS Identified (PEAK) [%]	Peptide Sequences Identified	Peaks	Peaks Sequenced	Peaks Sequenced [%]	Peaks Repeatedly Sequenced	Peaks Repeatedly Sequenced [%]	Isotope Patterns	Isotope Patterns Sequenced	Isotope Patterns Sequenced (z>1)	Isotope Patterns Sequenced [%]	Isotope Patterns Sequenced (z>1) [%]	Isotope Patterns Repeatedly Sequenced	Isotope Patterns Repeatedly Sequenced [%]	Recalibrated	Av. Absolute Mass Deviation [ppm]	Mass Standard Deviation [ppm]	Av. Absolute Mass Deviation [mDa]	Mass Standard Deviation [mDa]	Label free norm param
20160802_QEp2_SoDo_SA_LC12-13_correct_Ao4-frac1	Ao4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8860	83202	0	98174	68230	0	29944	12620	12296	0	324	12.85	18.02	NaN	1.08	7817	697160	66204	9.5	10631	16.06	103071	47582	46295	46.16	51.07	14797	31.1	+	0.6652	0.93069	0.47153	0.71242	
20160802_QEp2_SoDo_SA_LC12-13_correct_Ao4-frac2_160817093039	Ao4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9823	76691	0	91428	61926	0	29502	8885	8641	0	244	9.72	13.95	NaN	0.83	5481	751482	59556	7.93	10255	17.22	94083	41806	40723	44.44	49.02	13765	32.93	+	0.69082	0.95384	0.47432	0.69439	
20160802_QEp2_SoDo_SA_LC12-13_correct_Ao4-frac3	Ao4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8939	82969	0	97371	68567	0	28804	14166	13844	0	322	14.55	20.19	NaN	1.12	8563	702550	66732	9.5	10240	15.34	107521	48386	46865	45	50.38	14463	29.89	+	0.66799	0.93774	0.47777	0.71881	
20160802_QEp2_SoDo_SA_LC12-13_correct_Ao4-frac4	Ao4	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8796	84645	0	100420	68870	0	31550	15022	14485	0	537	14.96	21.03	NaN	1.7	8909	672691	67649	10.06	10477	15.49	104517	48532	47196	46.43	51.37	14391	29.65	+	0.68255	0.96507	0.48629	0.74182	
20160802_QEp2_SoDo_SA_LC12-13_correct_Ao4-frac5	Ao4	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8720	85056	0	101556	68554	0	33002	15479	14935	0	544	15.24	21.79	NaN	1.65	9304	658076	67474	10.25	10704	15.86	102326	47993	46764	46.9	51.56	14547	30.31	+	0.69863	0.98218	0.49793	0.74966	
20160802_QEp2_SoDo_SA_LC12-13_correct_Ao4-frac6	Ao4	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8642	85543	0	101834	69250	0	32584	15241	14817	0	424	14.97	21.4	NaN	1.3	9023	655012	67577	10.32	10847	16.05	101933	48199	46779	47.28	52.55	14805	30.72	+	0.69614	0.97486	0.49339	0.74474	
20160802_QEp2_SoDo_SA_LC12-13_correct_Ao4-frac7	Ao4	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		8837	84907	0	101091	68721	0	32370	15842	15274	0	568	15.67	22.23	NaN	1.75	9273	662033	67200	10.15	10658	15.86	102164	48047	46691	47.03	52.31	14548	30.28	+	0.66858	0.94495	0.47534	0.72132	
20160802_QEp2_SoDo_SA_LC12-13_correct_Ao4-frac8	Ao4	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9124	83712	0	99251	68173	0	31078	15593	14941	0	652	15.71	21.92	NaN	2.1	9097	699938	66647	9.52	10539	15.81	105456	47826	46429	45.35	50.39	14302	29.9	+	0.66465	0.93595	0.47391	0.72102	
20160802_QEp2_SoDo_SA_LC12-13_CP3	CP3	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9672	86638	0	101271	72005	0	29266	26689	25657	0	1032	26.35	35.63	NaN	3.53	15384	766835	71762	9.36	9513	13.26	120464	53119	52366	44.1	47.18	13930	26.22	+	0.64932	0.91872	0.44656	0.67147	
20160802_QEp2_SoDo_SA_LC12-13_CP3-frac1	CP3	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9943	81179	0	96720	65638	0	31082	15895	15276	0	619	16.43	23.27	NaN	1.99	8356	728699	65615	9	9440	14.39	106823	46902	46136	43.91	46.61	13557	28.9	+	0.64953	0.91292	0.44855	0.67568	
20160802_QEp2_SoDo_SA_LC12-13_CP3-frac2	CP3	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9983	81634	0	97036	66232	0	30804	17078	16400	0	678	17.6	24.76	NaN	2.2	9364	738039	66460	9	9333	14.04	108752	47939	47164	44.08	46.9	13254	27.65	+	0.65024	0.92495	0.44905	0.68981	
20160802_QEp2_SoDo_SA_LC12-13_CP3-frac3	CP3	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9686	82345	0	97265	67425	0	29840	17189	16539	0	650	17.67	24.53	NaN	2.18	9311	774047	67091	8.67	9744	14.52	112488	48671	47886	43.27	46.05	13626	28	+	0.66517	0.94235	0.46051	0.69659	
20160802_QEp2_SoDo_SA_LC12-13_CP3-frac4	CP3	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9335	83059	0	98667	67451	0	31216	14879	14278	0	601	15.08	21.17	NaN	1.93	7901	736049	66929	9.09	9884	14.77	107818	48069	47089	44.58	48.01	13767	28.64	+	0.68054	0.95499	0.46373	0.69603	
20160802_QEp2_SoDo_SA_LC12-13_CP3-frac5	CP3	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9957	81073	0	96919	65225	0	31694	14523	13879	0	644	14.98	21.28	NaN	2.03	7695	727604	65134	8.95	9833	15.1	104445	46069	45164	44.11	47.58	13701	29.74	+	0.65855	0.91851	0.4482	0.66198	
20160802_QEp2_SoDo_SA_LC12-13_CP3-frac6	CP3	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9882	81448	0	97972	64924	0	33048	14631	14100	0	531	14.93	21.72	NaN	1.61	7759	725280	65397	9.02	9663	14.78	103204	45764	44874	44.34	47.7	13501	29.5	+	0.65886	0.92272	0.44727	0.67182	
20160802_QEp2_SoDo_SA_LC12-13_CP3-frac7	CP3	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10709	78197	0	94653	61741	0	32912	14212	13753	0	459	15.01	22.28	NaN	1.39	7352	718435	62265	8.67	9544	15.33	100094	43198	42410	43.16	46.17	12892	29.84	+	0.65856	0.92679	0.45425	0.68778	
20160802_QEp2_SoDo_SA_LC12-13_CP3-frac8	CP3	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9615	82316	0	97634	66998	0	30636	15237	14696	0	541	15.61	21.93	NaN	1.77	8074	747262	66136	8.85	10120	15.3	107720	47208	46396	43.82	46.62	14125	29.92	+	0.65384	0.9205	0.44916	0.68088	
20160802_QEp2_SoDo_SA_LC12-13_CP4	CP4	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9526	87579	0	102859	72299	0	30560	26412	25265	0	1147	25.68	34.95	NaN	3.75	15211	793007	72501	9.14	9476	13.07	123007	53222	52482	43.27	46.08	14069	26.43	+	0.65839	0.9385	0.44913	0.67954	
20160802_QEp2_SoDo_SA_LC12-13_CP4-frac1	CP4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9802	81896	0	97599	66193	0	31406	16039	15337	0	702	16.43	23.17	NaN	2.24	8372	753232	65919	8.75	9703	14.72	108359	46904	46172	43.29	45.9	13800	29.42	+	0.64193	0.90382	0.43927	0.6657	
20160802_QEp2_SoDo_SA_LC12-13_CP4-frac2	CP4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9978	81796	0	97637	65955	0	31682	16485	15870	0	615	16.88	24.06	NaN	1.94	9265	754960	66298	8.78	9316	14.05	109372	47620	46873	43.54	46.1	13230	27.78	+	0.64049	0.90415	0.43662	0.65978	
20160802_QEp2_SoDo_SA_LC12-13_CP4-frac3	CP4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9778	82217	0	97791	66643	0	31148	16716	16064	0	652	17.09	24.1	NaN	2.09	9122	818297	66725	8.15	9713	14.56	114251	47609	46822	41.67	44.3	13710	28.8	+	0.65827	0.92596	0.45192	0.67985	
20160802_QEp2_SoDo_SA_LC12-13_CP4-frac4	CP4	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9682	81892	0	98187	65597	0	32590	14494	14094	0	400	14.76	21.49	NaN	1.23	7614	762615	65079	8.53	10255	15.76	105632	45663	44687	43.23	46.31	13991	30.64	+	0.68268	0.95425	0.46379	0.69581	
20160802_QEp2_SoDo_SA_LC12-13_CP4-frac5	CP4	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9922	81321	0	97681	64961	0	32720	14471	13831	0	640	14.81	21.29	NaN	1.96	7645	749519	65210	8.7	9789	15.01	105146	45624	44751	43.39	46.57	13807	30.26	+	0.66198	0.92188	0.45001	0.66664	
20160802_QEp2_SoDo_SA_LC12-13_CP4-frac6	CP4	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10050	80851	0	98218	63484	0	34734	14266	13724	0	542	14.52	21.62	NaN	1.56	7543	742855	64476	8.68	9731	15.09	102025	44103	43294	43.23	46.36	13473	30.55	+	0.64429	0.90249	0.43774	0.65943	
20160802_QEp2_SoDo_SA_LC12-13_CP4-frac7	CP4	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10728	78071	0	95022	61120	0	33902	14211	13538	0	673	14.96	22.15	NaN	1.99	7493	738468	62117	8.41	9453	15.22	100894	42662	41889	42.28	45.22	12870	30.17	+	0.6619	0.92792	0.45465	0.69122	
20160802_QEp2_SoDo_SA_LC12-13_CP4-frac8	CP4	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9715	82220	0	98796	65644	0	33152	14883	14239	0	644	15.06	21.69	NaN	1.94	7914	762084	65654	8.62	10161	15.48	106723	45678	44919	42.8	45.47	13978	30.6	+	0.64217	0.90285	0.43835	0.66336	
20160802_QEp2_SoDo_SA_LC12-13_CP8	CP8	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9177	87965	0	103276	72654	0	30622	23405	22406	0	999	22.66	30.84	NaN	3.26	13074	790245	71885	9.1	10229	14.23	119023	52026	51314	43.71	46.38	14985	28.8	+	0.65092	0.9215	0.44873	0.67455	
20160802_QEp2_SoDo_SA_LC12-13_CP8-frac1	CP8	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9396	84321	0	101556	67086	0	34470	14742	14127	0	615	14.52	21.06	NaN	1.78	7642	764929	67092	8.77	10396	15.5	106449	46225	45444	43.42	46.13	14574	31.53	+	0.65031	0.91416	0.44249	0.66693	
20160802_QEp2_SoDo_SA_LC12-13_CP8-frac2	CP8	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9693	83034	0	100324	65744	0	34580	14982	14351	0	631	14.93	21.83	NaN	1.82	8004	747796	65968	8.82	10156	15.4	104537	45614	44871	43.63	46.34	14171	31.07	+	0.64573	0.90691	0.44276	0.66504	
20160802_QEp2_SoDo_SA_LC12-13_CP8-frac3	CP8	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9344	84658	0	101162	68154	0	33008	15506	14905	0	601	15.33	21.87	NaN	1.82	8361	818539	68086	8.32	10283	15.1	114105	47880	47002	41.96	44.63	14448	30.18	+	0.64941	0.91336	0.44714	0.67691	
20160802_QEp2_SoDo_SA_LC12-13_CP8-frac4	CP8	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9349	83190	0	100814	65566	0	35248	13148	12721	0	427	13.04	19.4	NaN	1.21	6822	762519	65294	8.56	10706	16.4	103371	44648	43687	43.19	46.17	14464	32.4	+	0.66733	0.93241	0.45854	0.69203	
20160802_QEp2_SoDo_SA_LC12-13_CP8-frac5	CP8	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9176	84365	0	101302	67428	0	33874	13210	12702	0	508	13.04	18.84	NaN	1.5	7036	777606	67053	8.62	10542	15.72	107699	46517	45482	43.19	46.34	14662	31.52	+	0.68166	0.94621	0.46774	0.69696	
20160802_QEp2_SoDo_SA_LC12-13_CP8-frac6	CP8	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10199	80226	0	98118	62334	0	35784	12472	11861	0	611	12.71	19.03	NaN	1.71	6541	717006	63058	8.79	10169	16.13	96230	42264	41505	43.92	46.64	13725	32.47	+	0.65146	0.91739	0.44479	0.67817	
20160802_QEp2_SoDo_SA_LC12-13_CP8-frac7	CP8	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10389	79397	0	97183	61611	0	35572	12811	12155	0	656	13.18	19.73	NaN	1.84	6555	713986	62317	8.73	10050	16.13	95819	41579	40886	43.39	46.09	13554	32.6	+	0.64611	0.905	0.44639	0.67189	
20160802_QEp2_SoDo_SA_LC12-13_CP8-frac8	CP8	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9509	82742	0	99965	65519	0	34446	13102	12733	0	369	13.11	19.43	NaN	1.07	6959	751885	65746	8.74	10272	15.62	104490	45254	44488	43.31	45.9	14147	31.26	+	0.67917	0.95506	0.46696	0.71133	
20160802_QEp2_SoDo_SA_LC12-13_KFcells	KFcells	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9258	93077	0	102242	83912	0	18330	46218	44595	0	1623	45.2	53.14	NaN	8.85	30548	982904	80243	8.16	9456	11.78	172188	66255	65115	38.48	42.51	13831	20.88	+	0.73519	1.0399	0.51973	0.77589	
20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac1	KFcells	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9485	84662	0	95009	74315	0	20694	28778	27899	0	879	30.29	37.54	NaN	4.25	18205	838564	71577	8.54	9033	12.62	138916	57621	56538	41.48	45.61	12779	22.18	+	0.68006	0.95873	0.47491	0.71334	
20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac2	KFcells	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9342	87477	0	98257	76697	0	21560	31186	30081	0	1105	31.74	39.22	NaN	5.13	19373	854901	74173	8.68	9307	12.55	146669	59756	58507	40.74	45.26	13044	21.83	+	0.69991	0.99159	0.48687	0.73103	
20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac3	KFcells	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9118	88866	0	98803	78929	0	19874	32531	31529	0	1002	32.93	39.95	NaN	5.04	20532	883015	75792	8.58	9518	12.56	152342	61458	60262	40.34	44.7	13652	22.21	+	0.71069	1.0058	0.50317	0.75578	
20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac4	KFcells	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9484	86379	0	97122	75636	0	21486	29537	28439	0	1098	30.41	37.6	NaN	5.11	18273	846112	72675	8.59	9605	13.22	142940	57955	56732	40.54	45.32	13609	23.48	+	0.71539	1.0079	0.50606	0.7577	
20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac5	KFcells	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9116	86921	0	97996	75846	0	22150	27741	26785	0	956	28.31	35.31	NaN	4.32	17100	837659	73208	8.74	9641	13.17	142044	58052	56757	40.87	45.71	13661	23.53	+	0.70692	0.99226	0.49292	0.73352	
20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac6	KFcells	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9274	85149	0	96010	74288	0	21722	26786	25769	0	1017	27.9	34.69	NaN	4.68	16226	831403	71119	8.55	9855	13.86	136551	56123	54899	41.1	45.78	13791	24.57	+	0.71842	1.0066	0.50673	0.75653	
20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac7	KFcells	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9368	87187	0	99076	75298	0	23778	29162	28024	0	1138	29.43	37.22	NaN	4.79	17805	852625	72728	8.53	9744	13.4	140313	56812	55595	40.49	45.45	13717	24.14	+	0.70442	0.99189	0.50148	0.75447	
20160802_QEp2_SoDo_SA_LC12-13_KFcells-frac8	KFcells	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		9446	86418	0	97398	75438	0	21960	28854	27774	0	1080	29.62	36.82	NaN	4.92	17386	841224	72418	8.61	9728	13.43	140745	57363	56109	40.76	45.59	13716	23.91	+	0.71084	1.0014	0.50078	0.75208	
20160802_QEp2_SoDo_SA_LC12-13_LH3	LH3	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10509	84993	0	102090	67896	0	34194	24916	23557	0	1359	24.41	34.7	NaN	3.97	14001	729750	67904	9.31	10444	15.38	104026	47379	46692	45.55	48.42	14373	30.34	+	0.65268	0.92143	0.46581	0.69936	
20160802_QEp2_SoDo_SA_LC12-13_LH3-frac1	LH3	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10615	78630	0	95919	61341	0	34578	14029	13413	0	616	14.63	21.87	NaN	1.78	7479	686519	61408	8.94	10063	16.39	93605	41834	41135	44.69	47.95	13434	32.11	+	0.65464	0.90966	0.43899	0.65171	
20160802_QEp2_SoDo_SA_LC12-13_LH3-frac2	LH3	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11373	75872	0	93222	58522	0	34700	16410	15549	0	861	17.6	26.57	NaN	2.48	8524	673614	59020	8.76	9638	16.33	89506	39684	39070	44.34	47.36	12941	32.61	+	0.64463	0.90294	0.45736	0.68541	
20160802_QEp2_SoDo_SA_LC12-13_LH3-frac3	LH3	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10280	77686	0	93388	61984	0	31404	15079	14504	0	575	16.15	23.4	NaN	1.83	8407	717352	61573	8.58	9999	16.24	97194	43042	42104	44.28	47.14	13367	31.06	+	0.64595	0.90286	0.44296	0.65964	
20160802_QEp2_SoDo_SA_LC12-13_LH3-frac4	LH3	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10292	79085	0	95147	63023	0	32124	16180	15447	0	733	17.01	24.51	NaN	2.28	8655	720505	62174	8.63	10368	16.68	97677	42984	42233	44.01	47.2	13756	32	+	0.64717	0.91128	0.45309	0.6805	
20160802_QEp2_SoDo_SA_LC12-13_LH3-frac5	LH3	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11023	76936	0	94072	59800	0	34272	15105	14524	0	581	16.06	24.29	NaN	1.7	7860	661556	59492	8.99	10024	16.85	89332	40121	39370	44.91	48.13	13142	32.76	+	0.66023	0.92431	0.46528	0.70028	
20160802_QEp2_SoDo_SA_LC12-13_LH3-frac6	LH3	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10864	77762	0	95511	60013	0	35498	15509	14687	0	822	16.24	24.47	NaN	2.32	7959	649096	60209	9.28	10175	16.9	87734	40004	39296	45.6	48.6	13438	33.59	+	0.66663	0.94183	0.46572	0.70288	
20160802_QEp2_SoDo_SA_LC12-13_LH3-frac7	LH3	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		12208	73078	0	92284	53872	0	38412	14282	13369	0	913	15.48	24.82	NaN	2.38	7259	628182	55658	8.86	9626	17.29	80637	35634	35002	44.19	47.29	11849	33.25	+	0.64915	0.92057	0.45087	0.68371	
20160802_QEp2_SoDo_SA_LC12-13_LH3-frac8	LH3	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11600	74738	0	92167	57309	0	34858	14826	13940	0	886	16.09	24.32	NaN	2.54	7592	653876	57797	8.84	9612	16.63	87908	38435	37830	43.72	46.65	12534	32.61	+	0.65984	0.92457	0.46198	0.6916	
20160802_QEp2_SoDo_SA_LC12-13_LH4_160906180935	LH4	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10303	86383	0	106397	66369	0	40028	21798	20400	0	1398	20.49	30.74	NaN	3.49	10897	871259	67236	7.72	11346	16.87	112135	44528	43883	39.71	41.7	14760	33.15	+	0.66947	0.93969	0.44165	0.66053	
20160802_QEp2_SoDo_SA_LC12-13_LH4-frac1	LH4	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10554	80200	0	101903	58497	0	43406	15374	14367	0	1007	15.09	24.56	NaN	2.32	6482	771354	59193	7.67	11429	19.31	90398	36246	35591	40.1	42.37	13753	37.94	+	0.67453	0.9434	0.45328	0.67835	
20160802_QEp2_SoDo_SA_LC12-13_LH4-frac2	LH4	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10809	78813	0	99662	57964	0	41698	15717	14736	0	981	15.77	25.42	NaN	2.35	6981	756337	58639	7.75	11028	18.81	89986	36458	35842	40.52	42.87	13431	36.84	+	0.63401	0.90356	0.4303	0.65733	
20160802_QEp2_SoDo_SA_LC12-13_LH4-frac3	LH4	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10075	81680	0	101366	61994	0	39372	15993	15292	0	701	15.78	24.67	NaN	1.78	7698	786273	62146	7.9	11308	18.2	96630	39921	39231	41.31	43.77	14211	35.6	+	0.63368	0.89835	0.43242	0.65841	
20160802_QEp2_SoDo_SA_LC12-13_LH4-frac4	LH4	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10100	80872	0	100519	61225	0	39294	15615	14860	0	755	15.53	24.27	NaN	1.92	7216	786610	60985	7.75	11478	18.82	94999	38875	38118	40.92	43.55	14144	36.38	+	0.65464	0.92259	0.44799	0.67597	
20160802_QEp2_SoDo_SA_LC12-13_LH4-frac5	LH4	5	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10400	79202	0	99724	58680	0	41044	14231	13668	0	563	14.27	23.29	NaN	1.37	6700	761768	59544	7.82	10824	18.18	91701	37750	36992	41.17	43.86	13397	35.49	+	0.67816	0.94717	0.45934	0.6875	
20160802_QEp2_SoDo_SA_LC12-13_LH4-frac6	LH4	6	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10780	78842	0	99947	57737	0	42210	14412	13553	0	859	14.42	23.47	NaN	2.04	6659	742245	58815	7.92	10908	18.55	88143	36447	35722	41.35	44.06	13528	37.12	+	0.67886	0.94742	0.4655	0.69622	
20160802_QEp2_SoDo_SA_LC12-13_LH4-frac7	LH4	7	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11312	76821	0	97666	55976	0	41690	13886	13086	0	800	14.22	23.38	NaN	1.92	6354	733279	57288	7.81	10636	18.57	86662	35194	34534	40.61	43.15	12935	36.75	+	0.65466	0.9205	0.44882	0.68034	
20160802_QEp2_SoDo_SA_LC12-13_LH4-frac8	LH4	8	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11055	77303	0	98208	56398	0	41810	13983	13152	0	831	14.24	23.32	NaN	1.99	6319	730189	57595	7.89	10788	18.73	87069	35695	34999	41	43.49	12994	36.4	+	0.67004	0.93939	0.45497	0.68373	
20160802_QEp2_SoDo_SA_LC12-13_LH8	LH8	100	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10725	85155	0	106032	64278	0	41754	23182	21492	0	1690	21.86	33.44	NaN	4.05	11170	721754	64372	8.92	11596	18.01	93668	41481	40721	44.29	47.16	14732	35.52	+	0.6685	0.94247	0.48267	0.7267	
20160802_QEp2_SoDo_SA_LC12-13_LH8-frac1	LH8	1	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11104	79486	0	100650	58322	0	42328	16062	14897	0	1165	15.96	25.54	NaN	2.75	7430	659160	59249	8.99	10913	18.42	84676	37270	36579	44.01	47.06	13456	36.1	+	0.65113	0.92558	0.45886	0.69398	
20160802_QEp2_SoDo_SA_LC12-13_LH8-frac2	LH8	2	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		11941	75872	0	97222	54522	0	42700	15670	14431	0	1239	16.12	26.47	NaN	2.9	7248	666169	56227	8.44	10412	18.52	81584	34794	34073	42.65	45.6	12551	36.07	+	0.6496	0.91719	0.46537	0.71099	
20160802_QEp2_SoDo_SA_LC12-13_LH8-frac3	LH8	3	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10860	80162	0	100076	60248	0	39828	17310	16186	0	1124	17.3	26.87	NaN	2.82	8220	723627	60684	8.39	11160	18.39	90822	38872	38091	42.8	45.92	13901	35.76	+	0.67286	0.95334	0.48732	0.74675	
20160802_QEp2_SoDo_SA_LC12-13_LH8-frac4	LH8	4	Trypsin/P	Specific			False	Oxidation (M);Acetyl (Protein N-term)			False	False	1	2		Standard		10989	77531	0	97557	57505	0	40052	15772	14679	0	1093	16.17	25.53	NaN	2.73	7376	674307	57860	8.58	10800	18.67	83858	36567	35766	43.61	46.69	13111	35.85	+	0.67876	0.96246	0.48784	0.74418	
