Gene names	Protein IDs	Majority protein IDs	Protein names	RA3	RA4	RA8	LA3	LA4	LA8	SepA3	SepA4	SepA8	RV3	RV4	RV8	LV3	LV4	LV8	SepV3	SepV4	SepV8
AQP7;AQP7P3	O14520;Q5T5M1;A6NL99;A0A096LNV7;A0A096LNU3;A0A096LNK2;A0A096LP64;A0A096LP23;Q5T5M0;B7Z4U2;A0A075B734	O14520;Q5T5M1;A6NL99	Aquaporin-7;Putative aquaporin-7-like protein 3	NA	23.6060292208844	23.6243305123879	22.8578906598947	23.4166089085587	23.1157060155786	NA	NA	NA	24.2241294809812	24.4515507130257	24.7393356310906	NA	NA	NA	NA	NA	NA
SDHD	O14521-2;O14521;H0YD96;H0YD41;G3V173;E9PK73;H3BRW5;O14521-4	O14521-2;O14521;H0YD96;H0YD41;G3V173;E9PK73;H3BRW5;O14521-4	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial	28.0946647077602	26.5139589780536	27.1689219557623	27.1036960062022	27.6328403715261	28.4766874993336	26.3945697175142	27.2833912138749	26.8438591526753	27.1563420477621	27.0289686766416	27.1549911192591	26.5200583517942	26.4522893839671	27.7520028534002	27.8398410856156	27.8985642091226	27.5210324622803
C2CD2L	O14523;O14523-2;E9PK05	O14523;O14523-2;E9PK05	C2 domain-containing protein 2-like	23.2549386383854	22.1641372362579	24.6803517965357	21.8660095845644	24.4423406478169	24.5052460493087	26.258734946063	27.7240335293041	NA	25.1524788909729	22.6694283572443	NA	NA	23.0728542057025	NA	22.6338049881889	NA	26.3063820186897
TMEM194A	O14524;O14524-2;G3V5K2	O14524;O14524-2	Transmembrane protein 194A	NA	26.0921257798433	25.394046302605	26.1530590243662	26.4424830307473	NA	NA	26.8210421118553	NA	NA	NA	NA	NA	NA	26.0771033781278	NA	26.6367170975772	27.8438591526753
TXNDC9	O14530;O14530-2;B8ZZX4;F8WCJ3;F8WBV5;G3XAJ4	O14530;O14530-2;B8ZZX4	Thioredoxin domain-containing protein 9	23.5928621251795	23.9955891322928	25.0155903012026	23.9177064134234	24.369661772167	24.1646129705898	24.0982840142906	25.5443928453998	25.2199271315178	24.5711480491199	24.8846940957924	23.9596956516413	22.3596037326061	22.947048297604	24.7373253370163	24.6163873068774	23.7281663233725	24.9884555172625
DPYSL4	O14531	O14531	Dihydropyrimidinase-related protein 4	26.4388082200793	26.1341821894727	25.5052157568175	25.4830845869522	25.8842981700859	24.1756183789347	24.5739813422292	25.9514261298909	25.85638107293	27.1677741508559	28.8687658122601	24.7221321101787	26.5528732161752	28.0403543602288	27.4307766601809	29.2120841778972	28.5409689593306	26.8521000756021
TRAFD1	O14545;F8VNX8;F8VVF3;O14545-2;S4R2Z9;F8VWK2	O14545;F8VNX8	TRAF-type zinc finger domain-containing protein 1	20.9260758854473	23.1999580464155	23.6954050282151	24.4709755646821	23.8423971519107	24.8506225635792	NA	24.0220832992124	23.9823314431964	22.8783929864206	22.9493479818854	NA	21.8077023834432	23.4656301717453	22.73712931236	NA	22.6008901951955	NA
COX7A2L	O14548;E5RJZ1;H0YBD2;E5RFH8	O14548;E5RJZ1;H0YBD2	Cytochrome c oxidase subunit 7A-related protein, mitochondrial	28.4471107274025	28.3834390481885	28.4643920040144	28.9635040574652	29.0350137540657	29.9377543692705	28.2781709446232	28.4221386997704	29.5682656852846	29.7043779794849	28.1370197336195	29.5057836352113	29.0904559149032	28.7316271910215	29.0906073418546	28.6530437669766	29.3306969286532	29.0762777898787
HSPB6	O14558;K7EP04	O14558;K7EP04	Heat shock protein beta-6	32.8228206553814	33.0843445796184	32.8034738069834	32.9368246790161	32.4992157342732	33.756229037213	32.4912324494435	32.5272922634258	32.8653329798062	33.7000630732776	33.7660396193084	34.1960844753632	33.4249236908191	33.426674079332	33.9160760366728	34.0263885305802	34.9626666566873	34.2516639541853
NDUFAB1	O14561;H3BNK3	O14561;H3BNK3	Acyl carrier protein, mitochondrial;Acyl carrier protein	32.5796115106308	32.256114807414	32.4328086534216	32.1051207915584	31.9994062367154	32.2098728214612	31.9476455762444	32.2421529511955	32.0811886854359	33.271557714326	32.9966985601837	33.2467181315805	33.2254712379457	33.3258972778614	32.8365606220085	32.8719188758006	31.8238457417047	32.3645018859592
CYB561D2	O14569;U3KQU4	O14569;U3KQU4	Cytochrome b561 domain-containing protein 2	23.0730667574585	NA	22.1758772170331	23.1166263446064	23.5620905327958	NA	22.8735199618378	23.1345817400987	22.6754927850688	26.9916159529941	24.8398530965138	26.4536086205515	NA	28.5584821987213	29.07306267022	23.2953003518686	NA	23.2722732493907
DYNC1I1	O14576-2;O14576;O14576-3;O14576-4;O14576-5;A0A0A0MTG2;C9J3E7;E5RJ75;E5RFE1	O14576-2;O14576;O14576-3;O14576-4;O14576-5;A0A0A0MTG2	Cytoplasmic dynein 1 intermediate chain 1	27.9005232968664	27.5513483699073	27.3078242186375	26.8528144579098	27.324143593218	27.7889275790828	27.1007920901646	26.0214056594438	26.6460888598777	27.8644919431598	27.4171564025814	26.5513043600325	26.8979298166178	27.6664813717264	27.3078242186375	27.2878004319796	26.7714022177415	25.9641323057635
COPE	O14579;A0A087X0I4;O14579-3	O14579;A0A087X0I4;O14579-3	Coatomer subunit epsilon	28.4103786281783	28.1331044179906	28.3486193642445	28.4408685341207	28.7465354890643	28.4401952935837	27.3895239493735	27.4415810347727	27.943913759744	27.801378299464	27.6196090166429	27.3863202409199	27.8699719929944	27.5889942120778	27.8735551628294	26.793523933469	25.6416862013676	26.9226368446845
EIF1AY	O14602;A6NJH9	O14602;A6NJH9	Eukaryotic translation initiation factor 1A, Y-chromosomal	27.8913966722408	28.0320206642251	26.9674123853187	28.0950673016071	26.9211617542629	27.4435583589507	26.9128504233816	28.2143326847828	27.604983656548	27.307216237816	27.2918450452991	27.8930182637224	27.140144353542	28.1539770920779	27.8638423864106	27.1186236592922	28.1086392269536	28.2332476617513
CDC42EP2	O14613	O14613	Cdc42 effector protein 2	NA	23.8710772632168	24.3436726140017	24.0510077528965	23.7368610249249	23.8722051765253	24.2811461588622	22.2703067343773	22.9750180700197	22.0425998817129	23.0902449001798	24.8244938278084	23.1689640245914	23.3311498498617	23.0379001365834	23.9477974345542	NA	24.8659435307717
AP3D1	O14617-2	O14617-2	AP-3 complex subunit delta-1	NA	22.8313822481871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AP3D1	O14617-5;O14617;O14617-4;O14617-3;A0A087WYN6;K7ELX8;K7ERW8	O14617-5;O14617;O14617-4;O14617-3	AP-3 complex subunit delta-1	28.3364972298875	28.5341932101799	28.6787881102916	28.5411905771463	28.7464714205395	28.5882794404417	27.6085129284311	28.2370831616504	27.9756347661807	28.4521086802779	28.1013432822054	29.3982568606876	28.1315353116804	27.828324787799	27.8976990592531	27.7049056177978	27.5008165991914	27.0546553203052
	O14639-6	O14639-6		32.0863550399802	31.5909401693891	31.5594671851959	31.5089029770555	31.4514504918216	31.3371355434622	31.6272318661122	31.7152216557142	31.6443964580898	32.6695130042567	32.7059232497006	32.2129480654332	32.926540676532	32.4399823653801	31.4232212774264	31.8632294681765	32.0240614561832	31.4929519908162
DVL1;DVL1P1	O14640;O14640-2;P54792;P54792-2;A0A087WWA7	O14640;O14640-2;P54792;P54792-2;A0A087WWA7	Segment polarity protein dishevelled homolog DVL-1;Putative segment polarity protein dishevelled homolog DVL1P1	21.6499630770261	21.443491964839	21.0097001587915	20.8857648797111	NA	NA	NA	NA	NA	21.4565349011403	22.7155699294264	22.5495252374201	21.5936829005338	22.2087499431672	21.2510130922565	NA	NA	NA
DVL2	O14641;I3L2N2;I3L2W9;I3L0M7;I3L0Z8	O14641;I3L2N2;I3L2W9;I3L0M7	Segment polarity protein dishevelled homolog DVL-2	23.7919354994623	23.5881793441473	24.483269141677	23.7595907761179	24.0822094764416	23.7177466981229	NA	NA	22.4438966053187	23.2585372809121	22.4806708996573	NA	NA	NA	NA	NA	22.6990962522664	23.749907880687
CHD1	O14646;O14646-2;H0Y8V4	O14646;O14646-2	Chromodomain-helicase-DNA-binding protein 1	24.5720738180076	NA	NA	NA	NA	NA	NA	25.1400077928868	NA	23.1864497925507	NA	23.9187984680072	NA	NA	23.8707951470524	NA	NA	NA
CHD2	O14647;O14647-2;O14647-3;A0A0D9SGK0;A0A0D9SFV8;A0A0D9SFA3;A0A0D9SEU0;A0A0D9SF92	O14647;O14647-2	Chromodomain-helicase-DNA-binding protein 2	20.4891502090535	22.2364592177778	21.6864560714876	21.3587456240063	21.7664819990252	20.9513416383642	19.4853615705629	19.7950947622683	NA	21.9240832374428	19.7732680130267	19.5853623622934	19.6718830968104	22.3755729679073	18.6111905385955	NA	NA	19.3471109235229
TOR1A	O14656;O14656-2	O14656	Torsin-1A	24.4102168638634	23.9855487375118	25.2838327425825	25.2115969259348	24.6202524961595	25.0285893583306	25.9602703160747	24.1672956291622	25.6698229963218	26.8115193377368	24.3075115747874	24.1197320849077	24.8685362295122	24.3303977517688	22.6620781062352	25.6099503951584	21.5162906008322	22.188398084736
TOR1B	O14657;H0Y7C8	O14657	Torsin-1B	25.4123183865086	25.8831330525648	24.9059143211435	24.5798038990978	25.4260801855139	25.2993939005483	23.651737569476	25.4135132720574	24.2765390568774	24.4074965078577	24.8200683048383	25.0786309988304	25.8779953274498	25.2443789343526	25.5952832090238	24.9401540584435	23.7070405817542	23.9275956927493
ADAM10	O14672;O14672-2;C9J9B4;H0YNC5;H0YK87;H3BS53;B5MC71	O14672	Disintegrin and metalloproteinase domain-containing protein 10	25.5906939455523	25.270064296979	26.5510255996444	25.493352922406	26.1569784755741	25.5411167083236	22.5171080326769	24.9638898563821	24.5663360657806	25.2277689852251	23.9514483636808	21.2851177050462	24.520972536008	22.5451945129543	24.9557552505899	25.0381681491778	23.3697283248157	24.3129211673763
ABCD4	O14678;H0YJ78;H0YCY9;H0YJ82;G3V4U7;E9PI46;G3V3W1;H0YJL8	O14678	ATP-binding cassette sub-family D member 4	22.2856821618165	20.9145165244817	21.3806280496756	20.5302196172088	20.9259310583588	20.6486033473215	NA	NA	21.2182723256691	20.6363520221672	21.6232367244644	NA	21.9708122655954	22.4571614134967	20.8203410370666	NA	NA	NA
EI24	O14681;O14681-3;E9PL33;B7ZB74;E9PM05;E9PS58;E9PK61;E9PLB8;E9PQN7;A0A087WV44	O14681;O14681-3;E9PL33;B7ZB74;E9PM05;E9PS58;E9PK61	Etoposide-induced protein 2.4 homolog	24.9094437679514	24.859701977154	24.8881363955175	24.78001624765	24.9404677413808	23.097753750524	23.9475299302967	23.9498466543485	23.9042612233284	24.5331462427686	24.5418552264052	24.6003117584121	23.9059143211435	26.1518598247834	22.5224819195801	24.2512587520679	23.9102218342328	22.5599922364712
PTGES	O14684	O14684	Prostaglandin E synthase	24.0362407006067	23.8766143659587	25.1751614925039	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5388633701434	24.2501023409717	NA	NA	NA	23.3050775848422
KMT2D	O14686;O14686-3;F8VWW4;H0YEF2	O14686;O14686-3	Histone-lysine N-methyltransferase 2D	26.6747872988567	26.0322098852976	NA	NA	NA	24.3529265362467	NA	28.5677943999458	27.7229919661935	23.3008954530869	24.9447181368785	23.131005352883	NA	NA	25.2063893063646	29.935367544173	26.8758413869358	26.1618100171488
ITGB1BP1	O14713;C9JBU8;A8MPU2;O14713-2;C9J5T5;C9IZZ8;C9J6Y2;C9J0J6;C9JZ07;G3V1A3	O14713;C9JBU8;A8MPU2;O14713-2;C9J5T5	Integrin beta-1-binding protein 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
APAF1	O14727;O14727-4;C9JLV4;O14727-5;O14727-3;O14727-2;O14727-6;F8VNZ0	O14727;O14727-4;C9JLV4;O14727-5;O14727-3;O14727-2	Apoptotic protease-activating factor 1	24.3389213204642	24.0653786604302	21.5791593866558	22.0395241994116	23.1320572289354	22.2071418529167	21.2435947267675	NA	NA	NA	23.6308980949973	NA	23.8754898958777	24.198504992627	23.4456908294949	23.1622788351115	23.0291625119381	21.0367772927524
IMPA2	O14732;O14732-2;K7EL65;K7ELF8;Q6PIP6	O14732;O14732-2;K7EL65;K7ELF8	Inositol monophosphatase 2	24.950914658129	NA	24.8324836675441	NA	20.7796456233773	NA	NA	NA	NA	22.375360849763	NA	23.3481381183266	NA	23.4182829423549	NA	22.8938214345821	NA	NA
MAP2K7	O14733-3;O14733;O14733-4;O14733-2	O14733-3;O14733;O14733-4;O14733-2	Dual specificity mitogen-activated protein kinase kinase 7	NA	23.7695118112152	23.2322634001953	22.8063852037328	21.5214279132602	22.4109543619609	NA	NA	23.0441686272704	23.8163618318677	22.847051227156	24.0231837854346	24.0614285489007	23.9080238600261	23.0351165639966	23.6223208765007	NA	26.8030426277096
ACOT8	O14734;E9PJN0;H7C5A7;E9PRD4;Q9BR14;E9PMC4;E9PIS4;H0Y698;F6VBM3	O14734;E9PJN0;H7C5A7	Acyl-coenzyme A thioesterase 8	23.2644196913963	23.2658507946194	22.5281459743766	21.4405549223233	23.0954375887479	NA	NA	22.8868255686323	23.2738388437287	22.994709066634	22.1756640596207	23.7774600100022	23.5754247590989	24.0758597193686	23.1375865733451	24.0017002500962	24.5091786670238	23.885951021901
CDIPT	O14735;B3KY94;O14735-3;H3BUR9;O14735-2	O14735;B3KY94;O14735-3;H3BUR9	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	27.7907305983951	27.9006384545166	27.3040854257204	27.7207761446715	27.2855975073786	28.2197886881711	26.8242024527486	27.9156451842628	27.1098848410256	27.4161900964228	27.4087601682364	27.2880645570297	27.380964866411	27.4881512591474	27.5451738873876	26.5103412723912	26.6107671398911	26.571972590965
PDCD5	O14737;O14737-2;K7EQA1;K7ESJ4;Q3HM38;X6R2P6	O14737;O14737-2;K7EQA1	Programmed cell death protein 5	29.0519879063281	29.5684287866542	29.0789007104422	29.3628363269546	29.287580290827	28.7944228571955	27.9546575495963	28.8687952433037	28.4722003489783	29.8048434859329	29.9135638871422	28.9473459923432	29.0437734724722	29.118722660496	27.6128772690385	28.3916967758926	28.9705149860181	28.2844947823834
PRMT5	O14744;O14744-2;O14744-5;O14744-3;O14744-4;G3V580;H0YJX6;G3V5L5;G3V2L6;G3V2X6;C9JSX3;H0YJ77;H0YJD3;G3V5T6;H7BZ44;G3V507;H0YJY6;G3V2F5	O14744;O14744-2;O14744-5;O14744-3;O14744-4	Protein arginine N-methyltransferase 5;Protein arginine N-methyltransferase 5, N-terminally processed	29.2670482522148	29.3150784736226	29.6363368086868	29.9132785439765	29.5821536418783	30.3006205763256	29.4932574726094	29.041399223603	29.7988164158756	29.8709420894386	29.9487945653689	29.1248228600324	29.2522111914186	29.7999744568117	30.1385828895017	29.4027966821772	29.353191626546	29.2627990427103
SLC9A3R1	O14745;O14745-2;J3QRP6;J3QRA3	O14745;O14745-2;J3QRP6	Na(+)/H(+) exchange regulatory cofactor NHE-RF1	27.5954112708775	26.8937705263603	27.4432421691426	27.0617787351009	26.6418239880103	28.2445876214947	26.8587539271505	27.1491870546752	27.0407201484947	27.5667425159991	27.6399627570808	27.2001339613283	27.8498951673263	27.3509389118523	27.5384549086001	26.5161102226152	25.0450607160138	26.1268767922444
TNFRSF10B	O14763;O14763-2;O14763-3	O14763;O14763-2	Tumor necrosis factor receptor superfamily member 10B	NA	NA	NA	20.6802015415155	NA	20.3270701447092	19.3364063110585	NA	NA	NA	17.520603335267	20.5538430006873	NA	NA	NA	NA	21.5929533455039	NA
GNB5	O14775-3;O14775-2;O14775;H0YNW7;Q96F32;H0YLU1	O14775-3;O14775-2;O14775;H0YNW7;Q96F32	Guanine nucleotide-binding protein subunit beta-5	26.5441717189888	26.7105655754937	25.4015196476966	26.5416337106731	25.9177064134234	25.2215505417909	25.8241781688371	25.8735903629622	25.2977858564787	24.5229487898755	24.3322431112882	NA	24.6061987004783	24.9258314813012	24.0056457919062	23.8171429336956	24.232936722298	23.8944877038554
TCERG1	O14776;O14776-2;G3V220	O14776;O14776-2;G3V220	Transcription elongation regulator 1	26.0039102251595	26.474847908513	27.1048959189752	27.2606921656157	25.9495572672125	26.3155147305113	26.4326892035996	25.792332771953	25.0040602948576	26.6801639753151	25.7859881828242	25.7808422969373	25.7469646748037	25.7748992350469	26.2997956316679	26.008384166375	23.8746459677805	26.4105565479777
NDC80	O14777;I3L4G3	O14777	Kinetochore protein NDC80 homolog	NA	23.2089433887778	23.2046965054101	25.4087601682364	23.1682601664026	24.080746626455	NA	22.943421975068	24.5642439396749	24.8818503355614	25.3300899622341	NA	24.821090784956	25.2467000128477	25.8129640040107	26.2740877589848	25.761392765109	23.8272589597879
NRP1	O14786;E9PEP6;E7EX60;Q5T7F0;Q5JWQ6;Q5JWQ4;H0Y4A0;V9GYL7;Q5JWQ2	O14786;E9PEP6;E7EX60;Q5T7F0;Q5JWQ6;Q5JWQ4	Neuropilin-1	28.159088249641	28.2322871913857	29.3159638077122	28.7359254982173	29.3024303094095	29.0964754959999	27.352202549527	27.7395030292221	28.5526680422595	28.0187661849021	28.6459171329559	28.2485288566891	28.3631497450959	28.6774781418281	28.3950520724686	28.1916883437605	28.3639016709508	27.990480291953
TNPO2	O14787-2;O14787;A0A075B780;K7ESC1;K7ESG1	O14787-2;O14787;A0A075B780	Transportin-2	25.3336085240731	25.6343092148747	25.1417236159293	25.8838788361672	26.1723026694733	26.4111548445079	24.582103381639	23.4776604515532	25.1321827748376	24.2904570866674	24.7611644685017	24.5002087647434	23.3308764050085	23.150194766912	25.0441436074849	24.1762273358543	24.7421144988022	23.8724870171229
APOL1	O14791;O14791-2;B1AH96;B1AH94;B1AH95;F8WCH3	O14791;O14791-2	Apolipoprotein L1	29.4993725740068	29.3838921882762	28.5506513891857	30.0939598980811	28.5474188693458	28.5116386601053	29.3456195140502	30.222739268646	28.5301794240206	29.8289905306718	29.4584785512847	27.3488303863814	29.348408311237	27.8718527983332	27.6356797098566	27.6495876346059	28.2913181296465	29.8664388605162
HS3ST1	O14792	O14792	Heparan sulfate glucosamine 3-O-sulfotransferase 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
UNC13B	O14795	O14795	Protein unc-13 homolog B	NA	NA	24.9532703693959	21.6110824486107	22.6673506682575	NA	20.8063261973984	NA	NA	NA	NA	23.9204350015036	26.1699924170663	27.1025952087673	NA	NA	NA	NA
POLR3A	O14802;Q7Z755;R4GMX2	O14802	DNA-directed RNA polymerase III subunit RPC1	21.6390491863987	23.2398129337179	23.18101391041	22.5538430006873	22.2718174845706	23.0651485340673	23.3564906575349	NA	21.3611041956024	20.0661838137493	23.1394926477929	23.3798087945402	23.4140296729724	23.2167340188032	22.9121788744028	NA	NA	NA
MRAS	O14807;C9J8Q6;O14807-2	O14807;C9J8Q6;O14807-2	Ras-related protein M-Ras	26.0212150158967	26.6238004636379	27.3086923184537	26.3880297707182	26.4433686533817	26.3392782107642	26.1112189459982	25.2293102478155	25.4906626382334	26.7189487916205	26.3329259792145	25.7243458516609	27.1303573609794	25.2905977002193	25.0216174560648	24.9387640707284	24.3675304647618	24.473021457307
PSMA7	O14818;H0Y586;O14818-4;Q8TAA3;Q8TAA3-2;Q8TAA3-5;A0A087WYS6;F5GY34	O14818;H0Y586	Proteasome subunit alpha type-7	30.5312954852219	30.6825267284089	30.3266742239277	30.6442675136342	30.8165022172739	30.3554198248315	30.4198104121015	30.2602434966521	30.3599287420285	30.7855018580021	30.8525168416032	30.1679415959583	30.3584622690515	30.7973018401759	30.5856675146266	30.718491591477	30.127678854015	30.4362882627596
SCAMP3	O14828;O14828-2	O14828;O14828-2	Secretory carrier-associated membrane protein 3	27.0432259155873	27.1983551100191	27.7765567260068	28.3148840592516	28.0831940330079	27.7843165341251	27.3363695332753	28.3481972273499	27.9775465975353	28.3626900418506	27.8844845016005	27.7482322690743	28.1609161510442	27.7649647034874	25.4646958039048	27.0285472056947	27.2775503352858	26.6389277014051
OPLAH	O14841;A0A087WY99	O14841	5-oxoprolinase	29.7993878322444	29.9028247051963	29.9914537704251	29.8394957295225	29.9876643253623	30.0284154707687	29.507429219617	29.3227477033264	29.7736202848203	29.8866372137339	30.0309163797274	29.8124377253424	29.9692527855519	29.7490479338514	29.9016744599364	29.9117081469633	29.7537729044066	29.4550521159113
BACH1	O14867;H7C4B6;C9JMP6;C9IYR0;M0QZP0;C9IYH8	O14867	Transcription regulator protein BACH1	NA	24.2824900760911	NA	NA	NA	NA	NA	NA	25.5485731224855	22.3008675314883	NA	NA	24.0513397312771	24.5636040733076	25.6119773247354	NA	NA	NA
BCKDK	O14874;O14874-3;O14874-2;H3BTL2;H3BS02;H3BNP3;H3BQP2;H3BUV3	O14874;O14874-3;O14874-2;H3BTL2;H3BS02	[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial	28.6048069661165	28.4049496252966	28.2172482028668	28.1979334816818	28.5153283229637	28.6105207569956	27.965707234377	28.2241202786821	28.6716866121573	29.7649488899248	29.1317560704027	29.1758610410124	29.3531705894128	29.531834605462	29.4824884677258	28.3686131627795	28.8559060333995	28.8485825414748
